time,OCV,SOC,disCapacity
0.0,4.187915,1.0,2.78074
59.99799999999232,4.1864799999999995,0.9994857483979085,2.78074
120.00099999998929,4.184965,0.9985723224753122,2.78074
179.99799999999232,4.1837,0.9976588965527162,2.78074
239.9990000000107,4.18252,0.99674547063012,2.78074
299.9979999999923,4.1813400000000005,0.9958320447075237,2.78074
360.0009999999893,4.180325,0.9949186187849277,2.78074
420.0009999999893,4.178725,0.9940087890273811,2.78074
480.0,4.176705,0.9930989592698346,2.78074
539.9990000000107,4.174685,0.9921855333472385,2.78074
600.0009999999893,4.172825,0.9912757035896919,2.78074
660.0,4.170805,0.9903622776670957,2.78074
719.9990000000107,4.168950000000001,0.9894524479095491,2.78074
779.9979999999923,4.16718,0.9885390219869531,2.78074
839.9990000000107,4.16533,0.9876291922294065,2.78074
900.0,4.16364,0.9867157663068102,2.78074
959.9979999999923,4.161955,0.9858023403842142,2.78074
1019.9990000000107,4.160355,0.984888914461618,2.78074
1079.9990000000107,4.158665,0.9839790847040716,2.78074
1139.9979999999923,4.15707,0.9830656587814753,2.78074
1200.0,4.1554649999999995,0.9821522328588793,2.78074
1260.0,4.1540300000000006,0.9812388069362831,2.78074
1319.9979999999923,4.152515,0.980325381013687,2.78074
1379.9990000000107,4.151085,0.9794155512561404,2.78074
1440.0009999999893,4.149649999999999,0.9785057214985938,2.78074
1499.9990000000107,4.14822,0.9775922955759977,2.78074
1559.9979999999923,4.14687,0.9766824658184511,2.78074
1619.9990000000107,4.14552,0.9757690398958551,2.78074
1679.9990000000107,4.144254999999999,0.9748520178082092,2.78074
1740.0,4.142989999999999,0.9739421880506626,2.78074
1799.9990000000107,4.14173,0.9730323582931162,2.78074
1859.9990000000107,4.14055,0.9721225285355696,2.78074
1920.0009999999893,4.139284999999999,0.9712091026129736,2.78074
1979.9990000000107,4.13819,0.9702992728554269,2.78074
2039.9979999999923,4.13701,0.9693858469328307,2.78074
2099.9979999999923,4.13583,0.9684724210102347,2.78074
2159.9979999999923,4.134735,0.9675589950876384,2.78074
2220.0,4.133805000000001,0.9666419729999928,2.78074
2279.9979999999923,4.13271,0.9657285470773965,2.78074
2340.0,4.1317,0.9648151211548005,2.78074
2399.9979999999923,4.1306899999999995,0.9639052913972539,2.78074
2459.997000000003,4.129675000000001,0.9629918654746578,2.78074
2520.0009999999893,4.128745,0.962074843387012,2.78074
2579.9979999999923,4.12782,0.961161417464416,2.78074
2639.9990000000107,4.126895,0.9602515877068694,2.78074
2700.0,4.12605,0.9593381617842732,2.78074
2759.9990000000107,4.125125000000001,0.9584283320267266,2.78074
2820.0009999999893,4.12428,0.9575149061041305,2.78074
2879.9979999999923,4.123435,0.956605076346584,2.78074
2940.0,4.1225950000000005,0.9556952465890374,2.78074
2999.9990000000107,4.121840000000001,0.9547818206664411,2.78074
3059.9990000000107,4.121075,0.9538719909088947,2.78074
3120.0,4.120235,0.9529621611513481,2.78074
3179.9979999999923,4.11956,0.9520487352287521,2.78074
3240.0,4.118805,0.9511353093061559,2.78074
3299.9979999999923,4.11813,0.9502254795486093,2.78074
3359.9990000000107,4.117369999999999,0.9493120536260132,2.78074
3419.9979999999923,4.116615,0.948398627703417,2.78074
3479.9979999999923,4.115935,0.9474852017808209,2.78074
3539.9979999999923,4.115349999999999,0.9465681796931751,2.78074
3600.0009999999893,4.114675,0.9456619461006782,2.78074
3659.9979999999923,4.114,0.9447521163431316,2.78074
3719.9979999999923,4.11341,0.943842286585585,2.78074
3779.9979999999923,4.11282,0.942928860662989,2.78074
3839.9990000000107,4.112145,0.9420154347403927,2.78074
3900.0009999999893,4.111555,0.9411056049828461,2.78074
3959.9990000000107,4.110965,0.9401921790602501,2.78074
4019.9990000000107,4.11046,0.9392787531376539,2.78074
4079.9979999999923,4.10987,0.9383653272150578,2.78074
4140.000999999989,4.10936,0.9374519012924616,2.78074
4200.000999999989,4.108775,0.9365384753698656,2.78074
4260.000999999989,4.10835,0.935628645612319,2.78074
4319.999000000011,4.1077650000000006,0.9347188158547723,2.78074
4379.997999999992,4.107255,0.9338053899321763,2.78074
4439.999000000011,4.10675,0.9328919640095801,2.78074
4499.997999999992,4.106245,0.9319821342520336,2.78074
4559.999000000011,4.10574,0.9310687083294373,2.78074
4620.0,4.105315,0.930158878571891,2.78074
4679.997999999992,4.104815,0.9292454526492947,2.78074
4739.999000000011,4.10439,0.9283320267266985,2.78074
4799.999000000011,4.10405,0.9274221969691521,2.78074
4860.0,4.10355,0.9265087710465558,2.78074
4920.0,4.103125,0.9255989412890094,2.78074
4980.0,4.102705,0.9246855153664132,2.78074
5039.999000000011,4.102285,0.9237756856088666,2.78074
5099.999000000011,4.10186,0.9228658558513201,2.78074
5160.0,4.10144,0.921952429928724,2.78074
5220.000999999989,4.10102,0.9210426001711773,2.78074
5279.999000000011,4.100685,0.9201327704136308,2.78074
5339.999000000011,4.100175,0.9192157483259851,2.78074
5399.999000000011,4.09984,0.9183023224033889,2.78074
5459.997999999992,4.099505000000001,0.9173888964807928,2.78074
5519.999000000011,4.099164999999999,0.9164754705581967,2.78074
5579.999000000011,4.098745,0.9155620446356004,2.78074
5639.999000000011,4.098409999999999,0.914652214878054,2.78074
5699.999000000011,4.09807,0.9137387889554578,2.78074
5759.997999999992,4.09773,0.9128289591979112,2.78074
5819.999000000011,4.0974,0.9119155332753152,2.78074
5879.999000000011,4.09706,0.9110021073527189,2.78074
5939.999000000011,4.096635,0.9100922775951725,2.78074
5999.997999999992,4.096305,0.9091788516725763,2.78074
6060.0,4.095965,0.9082690219150297,2.78074
6120.000999999989,4.095625,0.9073555959924337,2.78074
6180.000999999989,4.0952850000000005,0.9064421700698374,2.78074
6239.997999999992,4.09504,0.9055323403122909,2.78074
6300.0,4.0947,0.9046189143896948,2.78074
6360.0,4.09436,0.9037054884670986,2.78074
6419.997000000003,4.094025,0.9027920625445025,2.78074
6479.999000000011,4.093775,0.9018822327869559,2.78074
6540.0,4.093435,0.9009724030294094,2.78074
6599.997000000003,4.093095,0.9000589771068132,2.78074
6659.997999999992,4.09293,0.8991455511842171,2.78074
6719.997999999992,4.092595,0.8982357214266705,2.78074
6779.997999999992,4.092255,0.8973222955040745,2.78074
6839.997999999992,4.0920000000000005,0.8964088695814783,2.78074
6899.999000000011,4.091665000000001,0.895495443658882,2.78074
6959.997999999992,4.09133,0.894582017736286,2.78074
7020.0,4.09116,0.8936721879787394,2.78074
7079.999000000011,4.09082,0.8927587620561434,2.78074
7139.997999999992,4.09057,0.8918453361335471,2.78074
7199.999000000011,4.090315,0.8909355063760006,2.78074
7259.999000000011,4.089980000000001,0.890025676618454,2.78074
7319.999000000011,4.089639999999999,0.8891086545308082,2.78074
7380.0,4.089475,0.8881952286082121,2.78074
7439.999000000011,4.089135000000001,0.8872853988506656,2.78074
7499.997000000003,4.0888,0.8863719729280695,2.78074
7560.0,4.08863,0.8854621431705229,2.78074
7619.997000000003,4.0882950000000005,0.8845487172479268,2.78074
7679.997999999992,4.0880399999999995,0.8836388874903802,2.78074
7740.000999999989,4.087705,0.882725461567784,2.78074
7799.997999999992,4.0874500000000005,0.881812035645188,2.78074
7859.999000000011,4.087195,0.8809022058876413,2.78074
7919.997999999992,4.08686,0.8799887799650453,2.78074
7979.997000000003,4.08661,0.8790789502074987,2.78074
8039.997999999992,4.086355,0.8781655242849025,2.78074
8100.0,4.0861,0.8772520983623064,2.78074
8160.0,4.085765,0.8763422686047598,2.78074
8220.0,4.085430000000001,0.8754288426821637,2.78074
8280.00099999999,4.085175,0.8745190129246171,2.78074
8339.997999999992,4.084835,0.873605587002021,2.78074
8400.0,4.08459,0.8726921610794248,2.78074
8460.0,4.08425,0.8717787351568287,2.78074
8519.997999999992,4.083995,0.8708689053992822,2.78074
8579.99900000001,4.083655,0.8699554794766859,2.78074
8639.99900000001,4.083405,0.8690456497191393,2.78074
8699.99900000001,4.08307,0.8681322237965433,2.78074
8760.0,4.082815,0.8672223940389967,2.78074
8819.997999999992,4.08248,0.8663089681164007,2.78074
8880.0,4.08214,0.8653991383588541,2.78074
8940.0,4.081805,0.8644857124362579,2.78074
8999.997999999992,4.081555,0.8635758826787113,2.78074
9059.997999999992,4.08113,0.8626624567561152,2.78074
9119.997999999992,4.08079,0.8617490308335191,2.78074
9179.99900000001,4.080455,0.8608427972410221,2.78074
9239.997999999992,4.08012,0.859929371318426,2.78074
9300.0,4.0797799999999995,0.8590159453958298,2.78074
9359.99900000001,4.07936,0.8581061156382832,2.78074
9420.0,4.07902,0.8571926897156872,2.78074
9479.997999999992,4.07869,0.8562792637930909,2.78074
9539.997000000003,4.078265,0.8553658378704949,2.78074
9599.997000000003,4.07793,0.8544524119478987,2.78074
9660.0,4.077505,0.8535425821903521,2.78074
9719.99900000001,4.077085,0.8526327524328057,2.78074
9780.0,4.07658,0.8517193265102094,2.78074
9839.99900000001,4.07624,0.8508094967526629,2.78074
9899.997000000003,4.07582,0.8498960708300668,2.78074
9960.002000000008,4.075315,0.8489826449074706,2.78074
